,video_id,time,event,event_attributes
5693,3c993bd2_1,1831.432191567521,start,
4486,3c993bd2_1,1832.075,start_play,"['pass', 'openplay']"
4487,3c993bd2_1,1832.2250000000001,end_play,"['pass', 'openplay']"
4488,3c993bd2_1,1833.915,start_play,"['pass', 'openplay']"
4489,3c993bd2_1,1834.065,end_play,"['pass', 'openplay']"
5696,3c993bd2_1,1836.0652746899923,end,
5697,3c993bd2_1,1837.302912394872,start,
4490,3c993bd2_1,1837.675,start_play,"['pass', 'openplay']"
4491,3c993bd2_1,1837.825,end_play,"['pass', 'openplay']"
5699,3c993bd2_1,1839.802912394872,end,
5700,3c993bd2_1,1842.3970224122916,start,
4492,3c993bd2_1,1843.2350000000004,start_play,"['pass', 'openplay']"
4493,3c993bd2_1,1843.3850000000004,end_play,"['pass', 'openplay']"
5702,3c993bd2_1,1844.8970224122916,end,
5703,3c993bd2_1,1845.0203468884488,start,
4494,3c993bd2_1,1846.475,start_play,"['pass', 'openplay']"
4495,3c993bd2_1,1846.625,end_play,"['pass', 'openplay']"
4496,3c993bd2_1,1849.0,start_challenge,['opponent_dispossessed']
4497,3c993bd2_1,1849.3000000000002,end_challenge,['opponent_dispossessed']
4498,3c993bd2_1,1850.995,start_play,"['pass', 'openplay']"
4499,3c993bd2_1,1851.145,end_play,"['pass', 'openplay']"
5707,3c993bd2_1,1852.1201523234267,end,
5708,3c993bd2_1,1852.3012328971429,start,
4500,3c993bd2_1,1853.915,start_play,"['pass', 'openplay']"
4501,3c993bd2_1,1854.065,end_play,"['pass', 'openplay']"
5710,3c993bd2_1,1854.8012328971429,end,
5711,3c993bd2_1,1856.5448785180088,start,
4502,3c993bd2_1,1857.76,start_challenge,['fouled']
4503,3c993bd2_1,1858.0600000000002,end_challenge,['fouled']
5713,3c993bd2_1,1859.0448785180088,end,
5714,3c993bd2_1,1883.777393665171,start,
4504,3c993bd2_1,1884.915,start_play,"['pass', 'freekick']"
4505,3c993bd2_1,1885.065,end_play,"['pass', 'freekick']"
5716,3c993bd2_1,1886.277393665171,end,
5717,3c993bd2_1,1886.8842420418928,start,
4506,3c993bd2_1,1887.595,start_play,"['pass', 'openplay']"
4507,3c993bd2_1,1887.7450000000001,end_play,"['pass', 'openplay']"
5719,3c993bd2_1,1889.3842420418928,end,
5720,3c993bd2_1,1893.1198595691967,start,
4508,3c993bd2_1,1893.5149999999999,start_play,"['pass', 'openplay']"
4509,3c993bd2_1,1893.665,end_play,"['pass', 'openplay']"
4510,3c993bd2_1,1895.0,start_challenge,['opponent_dispossessed']
4511,3c993bd2_1,1895.3000000000002,end_challenge,['opponent_dispossessed']
5723,3c993bd2_1,1896.579163565092,end,
5724,3c993bd2_1,1909.9919070383291,start,
4512,3c993bd2_1,1911.835,start_throwin,['pass']
4513,3c993bd2_1,1911.9850000000001,end_throwin,['pass']
5726,3c993bd2_1,1912.4919070383291,end,
5727,3c993bd2_1,1913.5324810291231,start,
4514,3c993bd2_1,1914.48,start_challenge,['opponent_dispossessed']
4515,3c993bd2_1,1914.7800000000002,end_challenge,['opponent_dispossessed']
5729,3c993bd2_1,1916.0324810291231,end,
5730,3c993bd2_1,1963.2818246118431,start,
4516,3c993bd2_1,1963.635,start_play,"['pass', 'openplay']"
4517,3c993bd2_1,1963.785,end_play,"['pass', 'openplay']"
5732,3c993bd2_1,1965.7818246118431,end,
5733,3c993bd2_1,1966.1296628767811,start,
4518,3c993bd2_1,1967.475,start_play,"['pass', 'openplay']"
4519,3c993bd2_1,1967.625,end_play,"['pass', 'openplay']"
5735,3c993bd2_1,1968.6296628767811,end,
5736,3c993bd2_1,1969.4165698119969,start,
4520,3c993bd2_1,1970.7199999999998,start_challenge,['ball_action_forced']
4521,3c993bd2_1,1971.02,end_challenge,['ball_action_forced']
4522,3c993bd2_1,1972.3950000000004,start_play,"['pass', 'openplay']"
4523,3c993bd2_1,1972.5450000000005,end_play,"['pass', 'openplay']"
5739,3c993bd2_1,1973.8882469413572,end,
5740,3c993bd2_1,1976.6143885457625,start,
4524,3c993bd2_1,1977.475,start_play,"['pass', 'openplay']"
4525,3c993bd2_1,1977.625,end_play,"['pass', 'openplay']"
5742,3c993bd2_1,1979.1143885457625,end,
5743,3c993bd2_1,1981.1264953293492,start,
4526,3c993bd2_1,1982.0350000000008,start_play,"['pass', 'openplay']"
4527,3c993bd2_1,1982.1850000000009,end_play,"['pass', 'openplay']"
5745,3c993bd2_1,1983.6264953293492,end,
5746,3c993bd2_1,1984.6355064129484,start,
4528,3c993bd2_1,1985.1950000000004,start_play,"['pass', 'openplay']"
4529,3c993bd2_1,1985.3450000000005,end_play,"['pass', 'openplay']"
4530,3c993bd2_1,1987.3150000000003,start_play,"['pass', 'openplay']"
4531,3c993bd2_1,1987.4650000000004,end_play,"['pass', 'openplay']"
5749,3c993bd2_1,1988.2983805531203,end,
5750,3c993bd2_1,1988.8562207433035,start,
4532,3c993bd2_1,1990.0350000000008,start_play,"['pass', 'openplay']"
4533,3c993bd2_1,1990.1850000000009,end_play,"['pass', 'openplay']"
5752,3c993bd2_1,1991.3562207433035,end,
5753,3c993bd2_1,1991.7578392804423,start,
4534,3c993bd2_1,1992.7949999999998,start_play,"['pass', 'openplay']"
4535,3c993bd2_1,1992.945,end_play,"['pass', 'openplay']"
5755,3c993bd2_1,1994.2578392804423,end,
5756,3c993bd2_1,1996.780646968068,start,
4536,3c993bd2_1,1998.3950000000004,start_play,"['pass', 'openplay']"
4537,3c993bd2_1,1998.5450000000005,end_play,"['pass', 'openplay']"
5758,3c993bd2_1,1999.280646968068,end,
5759,3c993bd2_1,2000.8440881299607,start,
4538,3c993bd2_1,2001.36,start_challenge,['opponent_dispossessed']
4539,3c993bd2_1,2001.66,end_challenge,['opponent_dispossessed']
5761,3c993bd2_1,2003.3440881299607,end,
5762,3c993bd2_1,2005.6425988014817,start,
4540,3c993bd2_1,2005.9600000000007,start_challenge,['challenge_during_ball_transfer']
4541,3c993bd2_1,2006.260000000001,end_challenge,['challenge_during_ball_transfer']
5764,3c993bd2_1,2008.1425988014817,end,
5765,3c993bd2_1,2046.9895093678008,start,
4542,3c993bd2_1,2048.915,start_throwin,['cross']
4543,3c993bd2_1,2049.0649999999996,end_throwin,['cross']
5767,3c993bd2_1,2049.489509367801,end,
5768,3c993bd2_1,2049.785321559292,start,
4544,3c993bd2_1,2050.48,start_challenge,['ball_action_forced']
4545,3c993bd2_1,2050.78,end_challenge,['ball_action_forced']
5770,3c993bd2_1,2052.285321559292,end,
5771,3c993bd2_1,2057.827534241769,start,
4546,3c993bd2_1,2059.28,start_challenge,['ball_action_forced']
4547,3c993bd2_1,2059.5800000000004,end_challenge,['ball_action_forced']
5773,3c993bd2_1,2060.327534241769,end,
5774,3c993bd2_1,2062.6269998942644,start,
4548,3c993bd2_1,2063.875,start_play,"['pass', 'openplay']"
4549,3c993bd2_1,2064.0249999999996,end_play,"['pass', 'openplay']"
5776,3c993bd2_1,2065.1269998942644,end,
5777,3c993bd2_1,2073.6359359547823,start,
4550,3c993bd2_1,2073.9950000000003,start_throwin,['pass']
4551,3c993bd2_1,2074.145,end_throwin,['pass']
5779,3c993bd2_1,2076.1359359547823,end,
5780,3c993bd2_1,2079.690300800874,start,
4552,3c993bd2_1,2080.9950000000003,start_play,"['pass', 'openplay']"
4553,3c993bd2_1,2081.145,end_play,"['pass', 'openplay']"
5782,3c993bd2_1,2082.190300800874,end,
5783,3c993bd2_1,2084.980614754866,start,
4554,3c993bd2_1,2085.2350000000006,start_play,"['pass', 'openplay']"
4555,3c993bd2_1,2085.385,end_play,"['pass', 'openplay']"
4556,3c993bd2_1,2088.5150000000003,start_play,"['pass', 'openplay']"
4557,3c993bd2_1,2088.665,end_play,"['pass', 'openplay']"
5786,3c993bd2_1,2089.451128530495,end,
5787,3c993bd2_1,2089.6522200946947,start,
4558,3c993bd2_1,2090.955000000001,start_play,"['pass', 'openplay']"
4559,3c993bd2_1,2091.1050000000005,end_play,"['pass', 'openplay']"
4560,3c993bd2_1,2092.7599999999998,start_challenge,['fouled']
4561,3c993bd2_1,2093.06,end_challenge,['fouled']
5790,3c993bd2_1,2094.36179711121,end,
5791,3c993bd2_1,2138.031351913739,start,
4562,3c993bd2_1,2138.915,start_play,"['pass', 'freekick']"
4563,3c993bd2_1,2139.0649999999996,end_play,"['pass', 'freekick']"
5793,3c993bd2_1,2140.531351913739,end,
5794,3c993bd2_1,2144.0865210756656,start,
4564,3c993bd2_1,2144.5950000000003,start_play,"['pass', 'openplay']"
4565,3c993bd2_1,2144.745,end_play,"['pass', 'openplay']"
5796,3c993bd2_1,2146.5865210756656,end,
5797,3c993bd2_1,2147.863403676297,start,
4566,3c993bd2_1,2148.675,start_play,"['pass', 'openplay']"
4567,3c993bd2_1,2148.825,end_play,"['pass', 'openplay']"
5799,3c993bd2_1,2150.363403676297,end,
5800,3c993bd2_1,2152.0966177286828,start,
4568,3c993bd2_1,2153.0350000000008,start_play,"['pass', 'openplay']"
4569,3c993bd2_1,2153.1850000000004,end_play,"['pass', 'openplay']"
5802,3c993bd2_1,2154.5966177286828,end,
5803,3c993bd2_1,2154.648573946933,start,
4570,3c993bd2_1,2155.92,start_challenge,['challenge_during_ball_transfer']
4571,3c993bd2_1,2156.2200000000003,end_challenge,['challenge_during_ball_transfer']
5805,3c993bd2_1,2157.148573946933,end,
5806,3c993bd2_1,2218.583992217013,start,
4572,3c993bd2_1,2219.875,start_play,"['pass', 'openplay']"
4573,3c993bd2_1,2220.0249999999996,end_play,"['pass', 'openplay']"
5808,3c993bd2_1,2221.083992217013,end,
5809,3c993bd2_1,2223.0546970896776,start,
4574,3c993bd2_1,2224.0350000000008,start_play,"['pass', 'openplay']"
4575,3c993bd2_1,2224.1850000000004,end_play,"['pass', 'openplay']"
4576,3c993bd2_1,2226.3950000000004,start_play,"['pass', 'openplay']"
4577,3c993bd2_1,2226.545,end_play,"['pass', 'openplay']"
5812,3c993bd2_1,2227.1192658166256,end,
5813,3c993bd2_1,2235.2616107042268,start,
4578,3c993bd2_1,2236.08,start_challenge,['fouled']
4579,3c993bd2_1,2236.38,end_challenge,['fouled']
5815,3c993bd2_1,2237.7616107042268,end,
5816,3c993bd2_1,2258.9669230010823,start,
4580,3c993bd2_1,2259.755,start_play,"['pass', 'openplay']"
4581,3c993bd2_1,2259.9049999999997,end_play,"['pass', 'openplay']"
4582,3c993bd2_1,2262.1150000000007,start_play,"['pass', 'openplay']"
4583,3c993bd2_1,2262.2650000000003,end_play,"['pass', 'openplay']"
5819,3c993bd2_1,2262.9023442931466,end,
5820,3c993bd2_1,2265.2985605426047,start,
4584,3c993bd2_1,2266.635,start_play,"['pass', 'openplay']"
4585,3c993bd2_1,2266.785,end_play,"['pass', 'openplay']"
5822,3c993bd2_1,2267.7985605426047,end,
5823,3c993bd2_1,2268.0591350908426,start,
4586,3c993bd2_1,2269.32,start_challenge,['ball_action_forced']
4587,3c993bd2_1,2269.6200000000003,end_challenge,['ball_action_forced']
4588,3c993bd2_1,2271.955000000001,start_play,"['pass', 'openplay']"
4589,3c993bd2_1,2272.1050000000005,end_play,"['pass', 'openplay']"
4590,3c993bd2_1,2272.955000000001,start_play,"['pass', 'openplay']"
4591,3c993bd2_1,2273.1050000000005,end_play,"['pass', 'openplay']"
5827,3c993bd2_1,2274.935990064981,end,
5828,3c993bd2_1,2275.623332212413,start,
4592,3c993bd2_1,2276.3950000000004,start_play,"['pass', 'openplay']"
4593,3c993bd2_1,2276.545,end_play,"['pass', 'openplay']"
5830,3c993bd2_1,2278.123332212413,end,
5831,3c993bd2_1,2281.036633578706,start,
4594,3c993bd2_1,2282.875,start_play,"['pass', 'openplay']"
4595,3c993bd2_1,2283.0249999999996,end_play,"['pass', 'openplay']"
5833,3c993bd2_1,2283.536633578706,end,
5834,3c993bd2_1,2287.120723826177,start,
4596,3c993bd2_1,2288.1150000000007,start_play,"['pass', 'openplay']"
4597,3c993bd2_1,2288.2650000000003,end_play,"['pass', 'openplay']"
5836,3c993bd2_1,2289.620723826177,end,
5837,3c993bd2_1,2291.765469743994,start,
4598,3c993bd2_1,2292.5950000000003,start_play,"['pass', 'openplay']"
4599,3c993bd2_1,2292.745,end_play,"['pass', 'openplay']"
5839,3c993bd2_1,2294.265469743994,end,
5840,3c993bd2_1,2295.369136748988,start,
4600,3c993bd2_1,2296.3150000000005,start_play,"['pass', 'openplay']"
4601,3c993bd2_1,2296.465,end_play,"['pass', 'openplay']"
5842,3c993bd2_1,2297.869136748988,end,
5843,3c993bd2_1,2299.1205418283625,start,
4602,3c993bd2_1,2299.5150000000003,start_play,"['pass', 'openplay']"
4603,3c993bd2_1,2299.665,end_play,"['pass', 'openplay']"
5845,3c993bd2_1,2301.6205418283625,end,
5846,3c993bd2_1,2317.7456068636448,start,
4604,3c993bd2_1,2319.5950000000003,start_throwin,['pass']
4605,3c993bd2_1,2319.745,end_throwin,['pass']
5848,3c993bd2_1,2320.2456068636448,end,
5849,3c993bd2_1,2323.36418417048,start,
4606,3c993bd2_1,2323.915,start_play,"['pass', 'openplay']"
4607,3c993bd2_1,2324.0649999999996,end_play,"['pass', 'openplay']"
4608,3c993bd2_1,2325.9950000000003,start_play,"['pass', 'openplay']"
4609,3c993bd2_1,2326.145,end_play,"['pass', 'openplay']"
5852,3c993bd2_1,2326.9273635006066,end,
5853,3c993bd2_1,2328.399358653376,start,
4610,3c993bd2_1,2329.5150000000003,start_play,"['pass', 'openplay']"
4611,3c993bd2_1,2329.665,end_play,"['pass', 'openplay']"
4612,3c993bd2_1,2332.1150000000007,start_play,"['pass', 'openplay']"
4613,3c993bd2_1,2332.2650000000003,end_play,"['pass', 'openplay']"
4614,3c993bd2_1,2334.0750000000003,start_play,"['pass', 'openplay']"
4615,3c993bd2_1,2334.225,end_play,"['pass', 'openplay']"
4616,3c993bd2_1,2336.4750000000004,start_play,"['pass', 'openplay']"
4617,3c993bd2_1,2336.625,end_play,"['pass', 'openplay']"
5858,3c993bd2_1,2337.634159803296,end,
5859,3c993bd2_1,2353.6939637553987,start,
4618,3c993bd2_1,2355.3950000000004,start_play,"['pass', 'openplay']"
4619,3c993bd2_1,2355.545,end_play,"['pass', 'openplay']"
5861,3c993bd2_1,2356.1939637553987,end,
5862,3c993bd2_1,2356.682508925664,start,
4620,3c993bd2_1,2358.675,start_play,"['pass', 'openplay']"
4621,3c993bd2_1,2358.825,end_play,"['pass', 'openplay']"
5864,3c993bd2_1,2359.182508925664,end,
5865,3c993bd2_1,2364.4098876077587,start,
4622,3c993bd2_1,2364.955000000001,start_play,"['pass', 'openplay']"
4623,3c993bd2_1,2365.1050000000005,end_play,"['pass', 'openplay']"
4624,3c993bd2_1,2368.1150000000007,start_play,"['pass', 'openplay']"
4625,3c993bd2_1,2368.2650000000003,end_play,"['pass', 'openplay']"
5868,3c993bd2_1,2369.2244671247663,end,
5869,3c993bd2_1,2370.388868490625,start,
4626,3c993bd2_1,2372.0350000000008,start_play,"['pass', 'openplay']"
4627,3c993bd2_1,2372.1850000000004,end_play,"['pass', 'openplay']"
5871,3c993bd2_1,2372.888868490625,end,
5872,3c993bd2_1,2373.186904405902,start,
4628,3c993bd2_1,2375.0750000000003,start_play,"['pass', 'openplay']"
4629,3c993bd2_1,2375.225,end_play,"['pass', 'openplay']"
4630,3c993bd2_1,2376.715,start_play,"['pass', 'openplay']"
4631,3c993bd2_1,2376.865,end_play,"['pass', 'openplay']"
4632,3c993bd2_1,2378.875,start_play,"['pass', 'openplay']"
4633,3c993bd2_1,2379.0249999999996,end_play,"['pass', 'openplay']"
4634,3c993bd2_1,2381.5150000000003,start_play,"['pass', 'openplay']"
4635,3c993bd2_1,2381.665,end_play,"['pass', 'openplay']"
5877,3c993bd2_1,2382.160023903567,end,
5878,3c993bd2_1,2383.54056748722,start,
4636,3c993bd2_1,2385.1150000000007,start_play,"['pass', 'openplay']"
4637,3c993bd2_1,2385.2650000000003,end_play,"['pass', 'openplay']"
4638,3c993bd2_1,2386.5150000000003,start_play,"['pass', 'openplay']"
4639,3c993bd2_1,2386.665,end_play,"['pass', 'openplay']"
4640,3c993bd2_1,2388.875,start_play,"['pass', 'openplay']"
4641,3c993bd2_1,2389.0249999999996,end_play,"['pass', 'openplay']"
5882,3c993bd2_1,2389.592343592847,end,
5883,3c993bd2_1,2390.5145356042867,start,
4642,3c993bd2_1,2391.0350000000008,start_play,"['pass', 'openplay']"
4643,3c993bd2_1,2391.1850000000004,end_play,"['pass', 'openplay']"
4644,3c993bd2_1,2393.795,start_play,"['pass', 'openplay']"
4645,3c993bd2_1,2393.9449999999997,end_play,"['pass', 'openplay']"
5886,3c993bd2_1,2394.545604443205,end,
5887,3c993bd2_1,2417.8814600899004,start,
4646,3c993bd2_1,2418.955000000001,start_play,"['pass', 'openplay']"
4647,3c993bd2_1,2419.1050000000005,end_play,"['pass', 'openplay']"
5889,3c993bd2_1,2420.3814600899004,end,
5890,3c993bd2_1,2421.6834555444493,start,
4648,3c993bd2_1,2422.2350000000006,start_play,"['pass', 'openplay']"
4649,3c993bd2_1,2422.385,end_play,"['pass', 'openplay']"
5892,3c993bd2_1,2424.1834555444493,end,
5893,3c993bd2_1,2426.2258962610767,start,
4650,3c993bd2_1,2427.4750000000004,start_play,"['pass', 'openplay']"
4651,3c993bd2_1,2427.625,end_play,"['pass', 'openplay']"
5895,3c993bd2_1,2428.7258962610767,end,
5896,3c993bd2_1,2431.9907270923613,start,
4652,3c993bd2_1,2433.755,start_play,"['pass', 'openplay']"
4653,3c993bd2_1,2433.9049999999997,end_play,"['pass', 'openplay']"
5898,3c993bd2_1,2434.4907270923613,end,
5899,3c993bd2_1,2434.5893134416046,start,
4654,3c993bd2_1,2436.2750000000005,start_play,"['pass', 'openplay']"
4655,3c993bd2_1,2436.425,end_play,"['pass', 'openplay']"
5901,3c993bd2_1,2437.0893134416046,end,
5902,3c993bd2_1,2437.321539152291,start,
4656,3c993bd2_1,2438.3950000000004,start_play,"['pass', 'openplay']"
4657,3c993bd2_1,2438.545,end_play,"['pass', 'openplay']"
5904,3c993bd2_1,2439.821539152291,end,
5905,3c993bd2_1,2444.095646817836,start,
4658,3c993bd2_1,2444.5150000000003,start_play,"['pass', 'openplay']"
4659,3c993bd2_1,2444.665,end_play,"['pass', 'openplay']"
4660,3c993bd2_1,2447.5550000000003,start_play,"['pass', 'openplay']"
4661,3c993bd2_1,2447.705,end_play,"['pass', 'openplay']"
5908,3c993bd2_1,2448.624048496483,end,
5909,3c993bd2_1,2454.4202204162257,start,
4662,3c993bd2_1,2454.8800000000006,start_challenge,['ball_action_forced']
4663,3c993bd2_1,2455.1800000000007,end_challenge,['ball_action_forced']
5911,3c993bd2_1,2456.9202204162257,end,
5912,3c993bd2_1,2458.5667368030554,start,
4664,3c993bd2_1,2459.2400000000002,start_challenge,['fouled']
4665,3c993bd2_1,2459.5400000000004,end_challenge,['fouled']
5914,3c993bd2_1,2461.0667368030554,end,
5915,3c993bd2_1,2473.6323162039225,start,
4666,3c993bd2_1,2474.0350000000008,start_play,"['pass', 'openplay']"
4667,3c993bd2_1,2474.1850000000004,end_play,"['pass', 'openplay']"
5917,3c993bd2_1,2476.1323162039225,end,
5918,3c993bd2_1,2478.766866036924,start,
4668,3c993bd2_1,2479.6,start_challenge,['ball_action_forced']
4669,3c993bd2_1,2479.9,end_challenge,['ball_action_forced']
5920,3c993bd2_1,2481.266866036924,end,
5921,3c993bd2_1,2486.51210225674,start,
4670,3c993bd2_1,2487.0350000000008,start_play,"['pass', 'openplay']"
4671,3c993bd2_1,2487.1850000000004,end_play,"['pass', 'openplay']"
5923,3c993bd2_1,2489.01210225674,end,
5924,3c993bd2_1,2489.688492887026,start,
4672,3c993bd2_1,2490.0350000000008,start_play,"['pass', 'openplay']"
4673,3c993bd2_1,2490.1850000000004,end_play,"['pass', 'openplay']"
5926,3c993bd2_1,2492.188492887026,end,
5927,3c993bd2_1,2492.54078016792,start,
4674,3c993bd2_1,2493.2750000000005,start_play,"['pass', 'openplay']"
4675,3c993bd2_1,2493.425,end_play,"['pass', 'openplay']"
4676,3c993bd2_1,2495.635,start_play,"['pass', 'openplay']"
4677,3c993bd2_1,2495.785,end_play,"['pass', 'openplay']"
5930,3c993bd2_1,2496.8186896165557,end,
5931,3c993bd2_1,2497.99,start,
4678,3c993bd2_1,2498.3150000000005,start_play,"['pass', 'openplay']"
4679,3c993bd2_1,2498.465,end_play,"['pass', 'openplay']"
5933,3c993bd2_1,2500.49,end,
5934,3c993bd2_1,2503.675166698624,start,
4680,3c993bd2_1,2504.0,start_challenge,['ball_action_forced']
4681,3c993bd2_1,2504.3,end_challenge,['ball_action_forced']
5936,3c993bd2_1,2506.175166698624,end,
5937,3c993bd2_1,2510.1503501212364,start,
4682,3c993bd2_1,2511.48,start_challenge,['opponent_dispossessed']
4683,3c993bd2_1,2511.78,end_challenge,['opponent_dispossessed']
4684,3c993bd2_1,2513.56,start_challenge,['ball_action_forced']
4685,3c993bd2_1,2513.86,end_challenge,['ball_action_forced']
5940,3c993bd2_1,2514.863957759208,end,
5941,3c993bd2_1,2516.346776236299,start,
4686,3c993bd2_1,2517.0,start_challenge,['challenge_during_ball_transfer']
4687,3c993bd2_1,2517.3,end_challenge,['challenge_during_ball_transfer']
5943,3c993bd2_1,2518.846776236299,end,
5944,3c993bd2_1,2534.608957906617,start,
4688,3c993bd2_1,2535.4750000000004,start_play,"['pass', 'openplay']"
4689,3c993bd2_1,2535.625,end_play,"['pass', 'openplay']"
5946,3c993bd2_1,2537.108957906617,end,
5947,3c993bd2_1,2537.321478461219,start,
4690,3c993bd2_1,2538.875000000001,start_play,"['pass', 'openplay']"
4691,3c993bd2_1,2539.0250000000005,end_play,"['pass', 'openplay']"
5949,3c993bd2_1,2539.821478461219,end,
5950,3c993bd2_1,2543.861445678831,start,
4692,3c993bd2_1,2544.9950000000003,start_play,"['pass', 'openplay']"
4693,3c993bd2_1,2545.145,end_play,"['pass', 'openplay']"
5952,3c993bd2_1,2546.361445678831,end,
5953,3c993bd2_1,2547.0095465000904,start,
4694,3c993bd2_1,2548.835,start_play,"['pass', 'openplay']"
4695,3c993bd2_1,2548.9849999999997,end_play,"['pass', 'openplay']"
5955,3c993bd2_1,2549.5095465000904,end,
5956,3c993bd2_1,2549.6017369876527,start,
4696,3c993bd2_1,2551.3550000000005,start_play,"['pass', 'openplay']"
4697,3c993bd2_1,2551.505,end_play,"['pass', 'openplay']"
4698,3c993bd2_1,2553.875000000001,start_play,"['pass', 'openplay']"
4699,3c993bd2_1,2554.0250000000005,end_play,"['pass', 'openplay']"
5959,3c993bd2_1,2554.4295708030118,end,
5960,3c993bd2_1,2556.6602434527103,start,
